sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A23GM4XYQOD4YY	Helped relieve some pain for my dog	This product has help relieve some pain for my 10 year old mini dachshund who suffers from arthritis.  She is a lot more active and lively.  In addition, she likes taking the chews and thinks they're treats not pills which she hates!	0	0
		A1XVQ3KHS22E3F	RED INSTANT POTATOS	I CAN'T SAY ENOUGH OF HOW GOOD THESE ARE FOR AN INSTANT FOOD.  I WISH MY IGA CARRIED THIS PRODUCT.  PERFECT SIZE PACKAGE FOR 1-2 PEOPLE.  1C WATER AND 1/2C MILK PER PACKAGE.  EASY TO MAKE AND JUST AS EASY TO EAT----EVEN WITHOUT GRAVY.  WILL PURCHASE AGAIN.	0	0
		A32GCOTGFJ9XC3	*Quality* Product But Hard To Break!	"I love Stella & Chewy's and have been feeding their <a href=""http://www.amazon.com/gp/product/B003BGB24S"">Stella & Chewy's Freeze-Dried Raw Duck Duck Goose Dinner for Dogs, 16oz</a> as well as their frozen raw and other flavors to my Shiba Inu puppy and she LOVES it! Ever since my vet recommended the brand for finicky eaters, I've been giving it to Monju (mixed with dry kibble).<br /><br />Anyway, STELLA & CHEWY'S CARNIVORE KISSES SALMON (the <a href=""http://www.amazon.com/gp/product/B001MQEN0O"">Stella & Chewy's Carnivore Kisses, Freeze-Dried Raw Angus Beef Dog and Cat Treats</a> are the same way) are of the same top quality as their meals. They're small, but not bite size (unless you have a big dog), freeze-dried pieces of salmon that's great for giving as treats. They have that strong fishy-scent that dogs love, so your furry child will be able to find them with no problem.<br /><br />The reason I took off one-star is because the treats are hard to break apart. Since they're freeze-dried, when trying to break into smaller pieces the KISSES will splinter and shred, which makes it hard to give a small quick bite for a reward during training. Even if you were to break them apart before hand, the treats still shred so it's hard to get small bite sized pieces.<br /><br />Also, if your pooch is able to get the whole treat in his/her mouth, it still has to be chewed, taking time away from focus, if you're using as a training aid. Other than that the treats are great."	6	0
		A3S6PE8DYG16QV	Husband loves wife not so much	My husband loves this coffee, he likes stronger coffee than I do. He says that it is very good and it must be so because he keeps on ordering it. I don't like it as much but only because I prefer a tad bit lighter brew. Amazon has the best price so far.	0	0
		A2XCUIPFLKCGA6	Great chemicals, terrible delivery system	I have been a long time user of Cutter's Backyard Bug Control but problems with the sprayer began a couple of years ago for me. The chemicals work fine and does last awhile but maybe not as long as claimed. The sprayer of a few years ago meant it was difficult to get the product out. I switched to another vendor and tried Cutter's again this year. Well, it got worse because a plastic piece of the head broke off immediately after I attached the hose and turned it on. I will not be getting this product again. Their quality control for dispensing the product is the worse I have seen for a major name brand.	0	0
		A8QYRG7TW491B	Best mint ever!	Newman's Own Organic Mints in Wintergreen are my all time favorite mints EVER! I was a frequent Trident bubble gum chewer up until I found out that it contained Aspartame and was on a rabbit hole chase ever since to find a gum replacement that could hold the taste (minus Aspartame)and not harden after a minute. I still have not found one but then I tried Newman's Own several months ago and now it is my all time favorite product. It tastes refreshing, freshens breathe, all natural ingredients and safe enough to give to my young son. This is an AWESOME little mint that is hard to find in stores, so I'm very grateful Amazon carries it.	0	0
		A27YKN5IIUEILY	Enjoyable flavor!	I got a 5 k-cup sample box of this coffee from Keureg, and I find that it is my favorite decaf coffee. It brews a smooth tasting cup of coffee every time. I add some 1/2 & 1/2 and a bit of Equal, and it is a treat any time.<br />Glad to have found this coffee.	2	0
		A3AWV00ZU7MSK1	Great Alternative to Potato Chips	Simply put this is a great alternative to regular potato chips.  These chips are all natural; they have no preservatives or artificial flavors and colors. Each bag brings about 19 chips and are 100 calories (30 calories from fat).  The chips crunchy and have a very light sweet potato taste.  They also have an airy feel to them - like rice cakes. I enjoyed them.  For those that are gluten intolerant, they are also gluten-free.	0	0
		A243KM5B6QCSWY	flavorful and healthful	Kukicha twig tea is one of my favorite teas. It goes further than conventional tea because it's brewed differently (simmer a teabag in a pan of water). It has a mellow<br />woodsy rich flavor, not bitter at all. No sugar needed. Excellent change<br />from coffee or regular tea.	4	0
		A3PB88ISIGJ2AW	Okay for the price but not the best.	I have tried many different brands of gunpowder green tea and this brand is average.  Not the worst but definitely not the best.  For the price it is pretty good but I was a bit disappointed.  I had really hoped it would be better.  It's not as strong tasting as some gunpowder green teas I've tried ; some people may like that.  I would not get this item again but instead will keep looking for something better.	0	0
		A1ABFSMJXU2VPN	Delicious but too hot!	I love cooking this in between meals and they are delicious. They are just a little bit too hot for me. Overall I recommend this product.	0	1
		A2TQBDQ2BATEUP	This bread's the bomb!	After trying many gluten-free breads and mixes, I have to say that hands-down, this is the best we've tried.  We made it following the directions for the egg-free version (allergies galore here) and it turned out absolutely great!  The secondary benefit is that you get big arm muscles from mixing the dough!  This is definitely a keeper!	0	0
		A3BG7KHQ27XY7F	Tasty but High Calorie	This candy tastes really good (not too sour, not too sweet) but I realized when I got it that 5 pieces are 100 calories, so it's very easy to over-eat. I ate maybe half of what I got because it's delicious, but I gave the rest away because it's so high in calories.	0	0
		A38XTOID4VG01S	Healthy AND tasty. Wow.	I'm happy to report that someone has finally figured out how to create a healthy snack that also tastes good. Once I opened the package, I literally could not keep my hand out of this bag of healthy grains. Composed of 100% whole grains and fruit, this snack is low in fat, high in fiber, and quite versatile. It tastes great by itself, mixed into yogurt, sprinkled over a fruit salad, or eaten with milk much like conventional cereal. Plus, a little goes a long way--it won't take much to fill you up. I'm pretty sure I have a new favorite snack!	1	0
		A3ENP8U0E17DNU	Deployed Soldiers Love it!	My boyfriend serving in the military asks for nothing but these instant coffee packets. They are the perfect gift to send over to our soldiers serving overseas to keep them alert and ready.	0	0
		A3AOF4C0MXEQSP	Not bad	What can I say?  It's herbal tea, it tastes a bit grassy, but I like it.  I'd say try some before you buy a bunch of it because people either seem to love it or hate it.	5	0
		A1YUL9PCJR3JTY	Slightly Addictive Apple-Cinnamon Treat!	*****<br />These apple chips are sweet, very crispy, and yummy! They don't have the processed or chemically taste that some dried apples have. They also are not soggy at all--I like my apple chips very crispy! They are 100% certified organic, baked with no added sugar, no preservatives or chemicals, no pesticides or herbicides, gluten free, and made from Washington State apples with five apples in every bag. There are 6 servings in every 2.6 ounce bag, with 29 calories in each serving. These are a truly healthy and delicious snack.<br /><br />These particular chips are very sweet and taste especially delicious because of the added organic cinnamon. It actually is pretty hard to stop eating them!<br /><br />Highly recommended.<br />*****	2	0
		A1LLMVVFWQCL1F	The best instant ever!	Always fresh opened flavor. Not crazy about lots of packaging but its handy to travel with and instant coffee in the jar always seems to taste fine when first opened but seems to go stale right away. This is the best instant I've found.  The decaf is great too.	0	0
		A1T16G87I5P6DE	McCann's Steel Cut Oats - Still Great...this 72 ounce packaging - Not good	I still really, really enjoy the McCann's steel-cut oats so much (see earlier review) that I decided to order the six, large 72-ounce containers this time.  The packaging is not adequate for the weight of the oats.  The cardboard tubes crushed in shipping, forcing the seals and plastic lids to come off, so I had a box of half-filled containers and oats strewn all over the shipping box.  I called Amazon to report the problem, and they replaced the order (which I really appreciated their doing, since it was a grocery product that is not returnable in normal circulstances)...and, sadly, the second order came in the same crushed, disheveled condition.  I salvaged the oats left in the containers from the two orders, so feel like my order has been fulfilled with something I can use...but won't be ordering in this size anymore.	0	0
		A1F5ZNMJV28M6X	great coffee	So far, of all the decaf Kcups we have tried, this is our favorite.  Wish it were on the automatic ordering system.  Coffee is such an individual like or dislike but when we use it with an 8oz cup of water it is great.	2	0
		A1CMUMOOH89AVZ	Suspicious taste	"I have tried dozens of these packets of snacks over the past 3 years.  Various flavors from various lots.  Some of them a while back tasted fine.  Lately, all I get are ones with a bitter, rancid taste.  Especially on the Friends variety.  Does ""all natural"" mean ""High in THC""?<br />What is up with that sharp nasty taste?  These things aren't expired.  I've communicated with Annie's on numerous occasions and have always recieved coupons for more, but I've given up on ever finding another lot of this product that doesn't taste gross.  My kids won't even eat them anymore.  Its like they are all rancid or something."	3	0
		A4Q8DLDMVKA1J	Double Delight	Earl Grey has always been my favorite but when I found Stash's Double Bergamot I found tea heaven.  Then the problem was finding it.  Amazon makes it easy to keep a steady supply.	1	0
		A39U687FJFOE43	Wow, it's worth the cost for tender white hulless	I used to grow the Japanese hulless in small quantities for my stovetop popper. This is the closest I can find. If you are appalled by the shipping cost, like I was, try looking elsewhere for a better deal. For instance, one popular site offers 6 lbs for $11.95 with FREE shipping if you sign up for repeating shipments (which you can cancel any time). Try www.c**king.com.	0	0
		A1804Z5697O7SX	If You Care Unbleached All Natural Waxed Paper	It's wax paper. It's made with soy wax instead of petroleum based wax. It does what you expect wax paper to do. So I give it 5 stars.<br /><br />I don't care for the packaging, which does not allow you to tear off sheets of wax paper easily. There's no strip of toothed metal or plastic to help tear off the paper -- just the edge of the cardboard, which doesn't really do the job. Unless you're in the habit of using a scissors, I suggest you do what I did and buy a wax paper dispenser to put the rolls in.<br /><br />I'd rather I didn't have to buy 12 rolls at once, but I'll get around to using them eventually.	1	0
		A282OG9GRBXNEE	French Vanilla Cappuccino	I received a sample of this with a variety pack and I love it.  I am not a big coffee drinker, prefering the lighter flavors.  This has nice vanilla flavor and coffee flavor in a creamy drink.  This makes a very tasty treat on a rainy afternoon.	1	0
		A2M18FEJV8TTO0	Don't Look Like K-Kups	These don't look like K-Cups but they work perfectly in your Keurig Coffee Maker.<br />I have to say that hands down this is the best coffee I've made in my Keurig in the Year that I've had it.  I like a lot of the different Brews but this is really Rich in Flavor with a nice Body! Haven't experienced that with any of the K-Cups up to this point.  I'm glad I signed up for Auto Delivery for these, and I'll look forward to my Monthly stipend!	1	0
		A2ONQB6UPXHN1V	would be okay if they didnt get hard after 5 minutes	I originally bought the Zuke's Treats for Cats on Amazon.com. It arrived in a decent amount of time (I didn't expect it to be quick since I used the free shipping). My cat thought they were just okay, and would eat them if i put them in front of her, but not come running as she does for her other treats. So I would leave them out for her in her dish, and they would get hard real quick. After maybe eating 20 of the little pieces total, she stopped eating them altogether.<br />Then I went to Petco after adopting a puppy, and Petco convinced me they would be perfect for training so i got the ones for dogs. I thought maybe the shipping made them stale, and Petco assured me the ones for dogs were of better quality. Unfortunately this was not the case, my dog who eats shoes, and ANYTHHING else that's on the floor does not want to eat these. I mean they are okay but barely okay. When I take her on walks and use them to redirect her attention and they are hard by the time we get home from our walk, and she will spit out over half of them on the sidewalk. So if your pet likes hard food then they might like them (and they are real ingredients,) but if your pet is like mine, they wont touch them. I now have two barely opened packages of this stuff that just sits under my cupboard.	2	1
		A3IUO9H7BRWTVA	bouquet	Cant live without this! It is more economical buying it it a large bottle.<br />I use it for gravies, meat sauces,stews etc. fantastic product	1	0
		A8GNOMVNUWD16	great taste	This pasta is great, you would never know it is low carb. It is the only pasta we eat!	1	1
		AN6TF53142B1X	Dog Approved...Owner	My dog loves these treats!  I like to split them into 4 pieces to maximize my dog's love.  She'll do anything for these treats.	0	0
		A37Y1PTI70SNOM	My favorite	I love this flavor - its my favorite. Deep, full flavor with a nice hint of coconut. Not overpowering but enough to notice.	0	0
		A13DOLMII1JPXC	MY PUG WONT EAT ANYTHING ELSE	My 9 1/2 year old pug seems to have developed a senesitive stomach as he got older and lost some teeth.. So I had to put him on some soft food that would not upset his tummy.. I bought these for him and Thought he was gonna eat right thru the bowl the 1st time I put it out for him.. Needless to say he absoutly loves his food! and it seems to agree with his tummy.	0	0
		A183ZZOD89H3A2	Thankyou, thankyou, thankyou	"Thank you for making a pancake mix that makes really great pancakes and tastes just as good !!!  We were using a different brand of pancake mix and the pancakes were flat and tasteless, so<br /><br />we thought ""what's to lose?"" if we try another brand.  It is sometimes hard to find Pamela's products on the shelves, but we persevered and now we can get them on Amazon, thankyou, thankyou, thankyou."	4	1
		#oc-RKXSYHUNJ1G19	Gross!!!!!	"I've read all the reviews about how the cups don't work properly and they brew slow and all that. Here's the thing, even if they do work properly the coffee is absolutely horrible!! I'd rather drink Folgers or Tasters Choice!! Seriously, I will never buy another product from these people again. They ought to be ashamed that they<br />even put that stuff in a K Cup. I can't believe they tried to put themselves in the same category as Tulleys or Barista Prima. I truly expected more from Brooklyn Beanery. I guess it's true what they say, you get what you pay for. I tried the ""Fuhgeddaboudit"" and all i want to do is forget about it!!! The ""Cyclone"" is even worse!!!!"	4	6
		A2O7XNK3ZT6HPW	Great!	My dog loves these and they were a very good size. I have already ordered more. They are a better buy than at a store.	1	0
		AI2GIQN8ANTOL	great product	"We love this and use it as a sugar substitute in just about everything (beverages, desserts, cooking). It is not at all bitter, even in hot drinks like coffee. For baking, there are good substitution charts online that tell you how much stevia to use per cup of sugar ([...]). If you need to replace the ""bulk"" of sugar in a recipe, you also have to add homemade apple fiber to make it work ([...]). My kids don't notice the switch and I feel good about using it because it's all natural."	0	0
		A35T8A43KFWD00	Best canned peas for the price	Note: These are not like fresh peas. If that is what you were hoping for you will be sadly disappointed. Canned food in general is much softer than fresh and the colors fade over time- think pale green. That being said, these peas are, IMO, a really good substitute and great pantry staple. The peas are small but quite sweet and wonderfully refreshing if chilled, no salt or sugar needed. In fact, I have eaten them straight out of the can and prefer them this way since they are delicate and too much cooking may break them down to mush. Food possibilities? ...Think pilaf (there's a recipe on the can) or pasta salads. You really can't go wrong with the low price. I know these are not organic and I'm not sure about the origin of the cans, but they don't taste metallic like other vegetables I have tried. In fact, I've even used the water from the can. One caveat: I ordered these with the Subscribe & Save option and many cans were dented. This hasn't affected the taste or product as far as I can tell but I don't appreciate it Amazon!<br />Nutrition: 60 calories, 1% sodium, Vitamin C 20% 4g protein per 1/2 cup serving.	8	1
		A1LNYS2NCFHJW	yummy for pooch	My little dog who is the pickiest eater ever LOVES THESE ! She wont eat very many treats but these she loves.	1	0
		A2KZMB70YJARSD	Great coffee	I really enjoy this coffee - I have used a variety of the K-cups and this is one of the best.	0	0
		A3QA0BBQW08DLZ	Okay but not the same as the larger ones	I find the small .28 ounce ones to be more stringy and chewier. Similar flavor and still edible so it's okay. I would definitely buy the larger sticks though.	0	0
		A3RVMMZYOXQNKL	This product is a health hazard!	"Further info:  I took a bowl to my PCP and he told me that the excessive amount of salt in the flavor package most likely caused the pain in my chest and could very well give me physical problems such as a heart attack/stroke.  He told me to dump the remaining bowls.<br /><br />Previous comment:<br />So far, I've gone through 2 bowls.  Unfortunately, the next day (including the 2nd bowl) I get this sharp pain running up and down inside my left chest.  I thought I was getting a pre-warning that a heart attack was on the way.  I would have to guess that there is something in the flavor packet which is to blame.  And what are those gray pieces of something floating on top of the soup?  Looks like reconstituted whale blubber.  I think I will ""regift"" these at Xmas time."	1	16
		APSNVIXBYBWOU	Good product	I am considering this Turkish Delight box as good but not fantastic. The box has several different flavours and some of them were too strong to me. I enjoyed and finished the boxes and I also gave this as a gift to my friends and they all were happy with it.	0	0
		A1Y7MCOCLCBB7I	Crazy for Greenies	My dogs are crazy for Greenies.  I love that they come in so many sizes.  I have two dogs and the teenies are perfect for my little dog and the petite are great for my medium dog.	0	0
		A3L768NNBH037P	This formula worked great for our lil one	"After breastfeeding exclusively for the first month, we found needed to supplement with formula. We tried all different kinds of formula- all brands and formulations, and this was the only one that did not cause the baby to be fussy and gassy (more so than what's 'normal' for a baby!). I was initially turned off by the ingredients - first one listed is 'corn syrup solids'. I didn't want to feed my baby ""sugar formula""! But after lengthy research on formula ingredients, I came to understand that all formulas have an ingredient that provides the 'energy' to baby, and while some use corn syrup solids and some use an alternative ingredient, they all break down in basically the same way in baby's body. It comes down to what your baby's body handles the best. For us, this formula was the winner. The switch to Enfamil Gentlease gave us a much calmer, happier baby. While it's not a miracle worker - won't make her sleep through the night or take longer naps - it did work as advertised for us.<br /><br />I've purchased this many times on Amazon - the price here is better than what I can get in store, even with using coupons. Highly Recommend!"	0	0
		A311ML4GRLTE2X	Not in good taste	I was severely dissapointed with this product. Sugaira led my expectations, with a delicious, natural soft drink. This drink tasted like a carbonated dumb-dumb. If this is how banana ramune taste like in Japan. I guess that's one thing i'll cross off my list of things to do there.	0	0
		A324N8FYP1DXRZ	no treats come out	after the first few treats come out, no more will come out. even I can't get them out!!<br />I have bought buster cubes in the past that have worked fine. I expect the dogs to work a reasonable amount to get the treats out. that is the point. but this is impossible. are there different brands?	0	0
		APOHANU0YZTRM	Not for agressive chewers	We bought these for our Grand-dog that is a 40 lbs Stratfordshire mix within 5 minutes we took it from because he was destroying it we are sure it would have been gone within 20 minutes and this was the LARGE size one. But he did enjoy it very much you just need to limit the time with the bone if you have a heavy chewer.Just an added note after having these chews for a week now we cannot recommend them because the dog was able to chew off rather large pieces and swallow them causing him to throw-up later that night.	0	0
		A35HEV49VME20Z	white stash tea	this white chai tea is infused with cinnamon and other spices. it tastes like liquid pumpkin pie!<br /><br />yuk!	0	10
		A3LY4J89X9HDWP	Horrible taste	While the green mountain apple cider have a relatively okay taste, the combination of sugarfree and caramel in this product provided an overpowering sweetness. No one in my office will drink the things.	0	0
		A14HXQLEP9K78L	Beware of Outrageous Shipping..	"Item not shipped by Amazon, but by a direct affiliated company...so when multiple items are ordered and Amazon quotes ""Free"" shipping...the direct / affiliated company does not have to honor the free shipping. I ordered 2 items which qualified for free shipping and was quoted and invoiced for free shipping. But when I received this $20. item, I was also charged $10 shipping/handling..  Everyone refused to honor the invoiced quoted price. I was given the option to return it ..for another $10...which now the shipping charges exceeded the cost of the item which if I returned, I no longer had...  Quite a reaming...!!!!"	0	1
		A3KH0UH99Z7J82	Better than McCann	Upon receiving the product I conducted a taste test against the accepted standard -- McCann. I prepared tow batches of 1/3 cup oats, 4/3 cup water, one ounce granulated brown sugar. Served each portion with a pat of butter and 1/4 cup of milk.<br /><br />I could tell no difference in texture or 'creaminess'. The CC, however, had a fuller, more natural taste to me.<br /><br />CAUTION: six cannisters contain a LOT of oats. I live alone and this could probably sustain me through nuclear Armageddon, or at least through global economic collapse.	8	0
		A3JHC8O59WDHFZ	I like that it's grain-free, but it's awfully expensive	I know that grain-based foods are bad for cats. In the wild, they eat meat, not wheat.<br /><br />Unfortunately, Wellness kitten food is about 1.5 times more expensive than the mainstream, grainy kitten foods, and i just can't afford to use it as my primary food.<br /><br />My cats haven't had any trouble so far with the other foods i get, so it's not that i need to buy this one to avoid investing in a carpet steamer. I'd prefer to use it more, for their long-term health, but... it's just not viable.	0	0
		A2YLDLGP5SBBYK	Good but...	Maybe my expectations were too high. Heeding the warnings about adding too much I started with 8 oz of bottled seltzer and added a few drops. The taste was more of a hint than a true flavoring so I added a little more, figuring if I got the taste I liked I'd start from scratch and get a better measurement. It never happened for me. When I added enough to create some flavor I also found an aftertaste that was somewhat alcohol-y. Not a problem for most people but I strongly dislike the taste of alcohol so it's not good for me. Played with it some more and never got a satisfactory result. Into the fridge, back of the shelf.<br /><br />A couple of weeks later I came home with some diet orange soda. Thought I'd try it again and see if I could make some orange cream soda and voila! Delicious. I say this having only tried one 8 oz serving and I made it a little too sweet but I have no doubt that once I get the ratio correct I'll add this to any orange soda I drink from now on. I'll probably try it with other flavors too altho orange seems to be the sure thing.	0	0
		A254MREUEDE89R	Best oatmeal	Bob's Red Mill Organic Oat Bran Hot cereal is the best oatmeal ever. It is easy to cook, on the stove or microwave. But best of all, is the taste it is yummy and good for you. Excellent product.	1	0
		A35R32TA60XD57	Pleases picky cat!...for awhile.	My picky cat loves these so although they seem a little pricey, I will continue to buy them.  She is so hard to please and it makes meal times much less frustrating when she doesn't sniff and walk away.  I only wish it had the vitamins for a complete meal.  Because of that I only give them to her a couple times a week.  Otherwise, I think she would love these everyday!<br />UPDATE 6-21-2012 Mabel has been eating these but all of a sudden they are making her sick.  Not sure exactly what to think but I won't be serving them anymore.	0	0
		A2387LJO0K3PZM	Impressed	For just a dollar, this product delivered the most convenient and one of the best tasting instant noodle i've ever had, the great texture of the noodle itself is a definite A, and the well blended vegetable and flavor pack brings one of the most satisfying experience, and no greasy aftertaste. Awesome!	0	0
		A3NSCZ68ZUNE61	Hands Down Best Popcorn ever!!	If you want actual real movie theater popcorn taste than this is the popcorn!!  Popped it and it was like heaven!!  Love it! perfect!	0	0
		A11ED8O95W2103	Probably great in recipes, but I just had to eat it out of the can.	Well, I just had to try canned crab meat.  I'd never had it, so I bought a can of it retail (and I decided that on-line is the way to shop for products like this).<br /><br />The meat looked and smelled fresh and was wrapped in a little cloth-like baggy.  I was impressed.  But not being a chef I just wolfed it down out of the can and it tasted like crab meat that had been soaked in water for a long time.  This is no substitute for fresh crab like the crab that's in it's shell on ice, but it's better than I expected canned crab to be.	4	0
		A11VR4LWKMO6JL	not what i was expecting	"i was expecting a, packaged,  Tea Sampler package from ""k-Cup"".. not a bunch of single,random k-cups throw into an amazon box. some of the k-cups were damaged and already had holes in them. this is not what i was expecting at all."	7	2
		A1NS2NMCE67DAL	Great taste	This black walnut has excellent flavor.  My ice cream was wonderful. I was unable to locate this in any stores.  I also purchased the bourbon vanilla.  Waiting to try that.  The ingredients were simple... water, alcohol, black walnut.	2	0
		A2OALIBV9U03HJ	No longer saving any $$$	We love this coffee, and was so happy to see it available by subscription.  Suddenly, the price is a LOT higher, and is no longer a savings.  I will be purchasing it in the supermarket, with coupons once again.  Oh, Amazon!	0	0
		A2GSZ54TQIGTIP	It'd Be More Stars If I Could	Best coffee out there! Not sure I should be saying that because it's hard enough to find it as it is without all you savvy shoppers snapping it all up on me... but maybe if I can generate enough interest my local stores will actually start stocking it again! Smooth, very full flavor, but not overpowering like a French Roast can be sometimes.  You know you're drinking coffee tho and not some watered down crap.  Try it.	0	0
		AAUZ4WD54KF55	expensive and my dog didnt like it	its difficult to rate dog food.  i guess you look at the ingredients and if your dog eats it then its good.<br />well the ingredients were great but my dog didnt like it and its pretty pricey.  thats all i can say.	1	5
		A3E3H0E7SSN6GQ	Son's favorite fruit	I know why--these things taste GREAT!<br /><br />I love the screw top pouches--all I do is grab a spoon, and squeeze a mouthful size amount into the spoon and feed it to my son.  I don't need a bowl to keep the product clean from baby spit.<br /><br />If anything, when he's done eating (if he doesn't eat the whole thing) all we're left with is one spoonful of food that is wasted.	1	0
		#oc-R11PW3CFBB4BEP	Taste= Great, Stability= Not so much	"I held off on ordering this product due to some of the manufacturing problems they had. Seems i should have waited a little bit longer.<br /><br />I order the Cyclone because i like a strong coffee but not so strong that you cannot taste the flavor. The product was dead on when it came to flavor. taste, great strength, really made a great cup of coffee, but then the astounding packaging failure.<br /><br />Went to make a cup last night and walked away. All of a sudden i was smelling the wonderful aroma throughout my living room. My thought was 'Man this is a great smelling cup of coffee."" it never occurred to me that i normally cannot smell my coffee brewing that far away. Then i went to get my cup and noticed that the coffee was all over my counter. Seems the foil top had a severe malfunction and spewed coffee all over the place.<br /><br />So in review, Great cup of coffee when it works, I hope they get the manufacturing problems fixed because this is something i would love to try again."	0	0
		A1RMUKHUTO1DIK	Hernia Inducing Cat Litter	"I used Fresh Step cat litter for many years and was quick to tell any of my cat owner friends that it was the best ""bang for the buck"" litter. It clumped hard, making the chore of cleaning the cat box a relatively easy one. Sometime around 6 months ago, that all changed. Now, it forms a sludge in the cat box that is nearly impossible to scrape out. The amount of effort necessary to clean the box could easily induce a muscle strain or hernia for those unfortunate enough to purchase this litter. Interestingly, after having this experience (twice, because I thought maybe I just got a bad batch the first time) I turned to Scoop Away which I always considered to be a similarly good product, only to find the exact same thing. What the heck? Turns out both products are made by the Clorox Pet products Co. Consider yourself warned!"	2	1
		A11S22BXIJPW1J	Lemon Cooler Cookies	Just like the Nabisco Lemon Coolers before they discontinued them. I have been searching for them for over ten years! Too bad even THIS seller no longer makes them. Does anybody else?	0	0
		A36MP37DITBU6F	Best brownie with walnuts	Most amazing chocolate brownies with just the right amount of walnuts. You will not be dissapointed. Highly Recommend.	1	2
		A2TJG4N8LNJW23	One of the best k cups we've tried so far!	I really enjoy flavored coffees so when we opened the 12 pod sample pack that came with our new Keurig machine, I was excited to find a sample k cup of Van Houtte's French Vanilla. It ended up being one of the best flavors we had an opportunity to try!<br /><br />Van Houtte's French Vanilla is not quite as good as some of the french vanilla coffees I've had fresh brewed at local coffee shops, but it isn't too far off either. It's a very mild, but flavorful coffee with a smooth finish and no bitter aftertaste. I don't like extra dark coffees with lots of acidity, so of that's more your cup of tea, so to speak, this blend isn't for you.<br /><br />I will definitely be picking up more of this blend and if you're in the market for a french vanilla flavored coffee k up for your Keurig brewer, this one is an excellent choice.	0	0
		A2G7B7FKP2O2PU	We're Both Happy	"I just received the Salmon, the Duck and the Chicken strips.<br />Our JRT is very fussy and horribly spoiled.<br />She turns up her nose and walks away from many treats I've tried.<br />Most of the ""organic"" or ""healthy"" treats I've tried haven't won her over.<br /><br />She just had one each of the Salmon, Duck and Chicken and LOVED all of them!<br /><br />I'm thrilled that they are made in the US and contain ingredients I approve of.<br />Thank you Plato and Amazon!"	13	0
		A3UNHKGHRYCWW0	Reviewers are right	Definitely a few things I agree that other reviewers noted:<br /><br />1) Small loaf - only really makes a 1 lb-er even if it gives instructions on a 1.5 loaf<br />2) Rise problems - my boxes don't expire until 2012 but I still had rise problems. A friend from the culinary school nearby said it might be because there is a lot more whole wheat in it (a good thing for the body, not as good in the bread maker). As noted in another review, baking it in the oven really did make a better and higher loaf.<br />3) Butter is best - tried oil and butter and butter is definitely better.<br />4) A little more salt - I added an additional 1/2 tsp of salt and that seemed to help with the rise as well.<br /><br />It's a great backup for when you're out of bread flour or yeast but I still think the best bread machine recipe from allrecipes.com (subbing in 2 cups of flour, 1 cup whole wheat) makes for the most delicious and closest to store bought I've seen thus far.	3	0
		A1XNHRL5TPXK6N	kids will love it	This is a great hot cocoa as long as you read the box and only use the 8oz setting on your coffee make. Otherwise it will taste watered down. Also it is an instant coffee so dont be surprised by it.	0	0
		A1JXZCSUJQRKCU	"great taste for a ""healthy"" snack"	"Terrific taste and crunch - yes, better than chips - but be careful 3 servings to a bag.  <a href=""http://www.amazon.com/gp/product/B000FMZO8G"">Calbee Snack Salad Snapea Crisps, Original Flavor, 3.3-Ounce Bags (Pack of 12)</a>"	3	0
		A2XE9DO7LE2RDO	Great!	Awesome deal on breast milk storage bags! I wish I would have found these earlier! They are very sturdy and have a very cute design!! I will order again!	0	0
		A11ED8O95W2103	Chicken flavored salt I can enjoy anytime!	Seriously, I do like this stuff.  I hope the calories I'm saving by eating this soup sometimes in lieu of a full lunch makes up for the salt in this cheap but strangely addicting instant soup.<br /><br />Here's how it works: I arrive at work with my coffee or latte, get a coffee refill, then later rinse out the coffee cup (typically a large disposable paper cup), dump one or two packets of this soup into the cup, add hot water, and it's lunch time!  One thing I've discovered is that there's so much salt in this soup I can make it half strength -- double the water that is -- and it's still enjoyable if a bit on the thin side.<br /><br />And, the chicken heartiness soothes my caffiene wracked nerves and keeps me going and going.  Not only that, but every once in a while I even find what seems to be a little tiny bit of chicken!	1	1
		A10FRVD32VWGJ8	Different and good	Cooks up easily.  Very tasty cooked in chicken stock. I did rinse and soak overnight in an acid medium (sprouts quickly by the way). Not so very different from rice or pasta in taste to us.<br /><br />I ordered when the cost was just a couple dollars a bag, which was a good value. $89.99? NEVER!	6	0
		A1U89O3T756PST	Family Favorite	Our family loves these delicious chocolates.The dark chocolate combined with the caramel filling is amazing. We could no longer find them locally, so were happy to see that they were available at Amazon.	0	0
		AGE64SY3HP9RV	The cavemen must have been wealthy	I really wanted to like these.<br /><br />First off, these cookies are about the size of a half dollar and aren't that thick. And they are more like fudge that cookies. Look at the ingredients. They are nut flour held together with honey. They need some egg or something. They are gooey and sticky. They are extremely sweet and pack a whopping 10-15g carbs each and yes that is not counting the fiber.<br /><br />I'm sorry I appreciate the effort guys but in my option these are a novetly. They are too expensive and too non-functional to be a serious part of your regular diet.	1	0
